"","player_name","id","season","plays","exp_speed","avg_speed","avg_soe","forty","combine_season","twenty","ten","combine_weight","position","speed_score","speed_perc","speed_rank","adj_forty"
"163","Sam Shields",122615,2018,8,3.07372513413429,3.13839531642342,0.0646701822891283,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,49.9,163,4.4954132231405
"164","Jalen Mills",10867,2020,5,3.12741794586182,3.18448186666793,0.0570639208061135,4.61,2016,2.67,1.58,191,"CB",0.0241361256544503,49.5,164,4.4954132231405
"165","Marcus Peters",9451,2018,10,2.73580794334412,2.78861416000807,0.0528062166639576,4.53,2015,2.66,1.6,197,"CB",0.022994923857868,49.3,165,4.4954132231405
"166","Corey Graham",3784,2018,5,2.48621289730072,2.5342479424957,0.0480350451949818,4.42,2007,2.63671171171171,1.58306306306306,195,"CB",0.0226666666666667,49.1,166,4.4954132231405
"167","Ronald Darby",9483,2019,4,2.98083311319351,3.02658104583571,0.0457479326421933,4.38,2015,2.56,1.53,193,"CB",0.0226943005181347,48.9,167,4.4954132231405
"168","Johnathan Joseph",2969,2018,5,2.98388442993164,3.02928133119512,0.0453969012634774,4.31,2006,2.53,1.52,193,"CB",0.0223316062176166,48.9,168,4.4954132231405
"169","Justin Layne",40160,2020,4,3.5152575969696,3.56005172594581,0.0447941289762048,4.5,2019,2.63671171171171,1.58306306306306,192,"CB",0.0234375,48.9,169,4.4954132231405
"170","Quandre Diggs",9633,2019,4,2.41966962814331,2.46244374717323,0.0427741190299145,4.56,2015,2.7,1.65,196,"CB",0.023265306122449,48.8,170,4.4954132231405
"171","Jimmy Smith",27,2018,15,2.67447227636973,2.71129164696341,0.0368193705936768,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.5,171,4.4954132231405
"172","Jimmy Smith",6179,2018,15,2.67447227636973,2.71129164696341,0.0368193705936768,4.42,2011,2.63,1.59,211,"CB",0.0209478672985782,48.5,172,4.4954132231405
"173","Prince Amukamara",6171,2019,28,3.20608718054635,3.24131500571819,0.0352278251718418,4.38,2011,2.64,1.65,206,"CB",0.0212621359223301,48.4,173,4.4954132231405
"174","Isaiah Oliver",50393,2020,6,3.49145744244258,3.52650498459623,0.0350475421536574,4.5,2018,2.65,1.6,201,"CB",0.0223880597014925,48.4,174,4.4954132231405
"175","Pierre Desir",8762,2018,14,2.90993303060532,2.94284015361668,0.0329071230113662,4.59,2014,2.67,1.59,198,"CB",0.0231818181818182,48.3,175,4.4954132231405
"176","Jalen Ramsey",10639,2020,6,3.40957959493001,3.44177055447479,0.0321909595447732,4.41,2016,2.57,1.51,209,"CB",0.0211004784688995,48.3,176,4.4954132231405
"177","Ryan Smith",3822,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.2,177,4.4954132231405
"178","Ryan Smith",9383,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.2,178,4.4954132231405
"179","Ryan Smith",10742,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.47,2016,2.64,1.59,189,"CB",0.0236507936507936,48.2,179,4.4954132231405
"180","Ryan Smith",25245,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.2,180,4.4954132231405
"181","Ryan Smith",47299,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.2,181,4.4954132231405
"182","Ryan Smith",47768,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.2,182,4.4954132231405
"183","Ryan Smith",59745,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.2,183,4.4954132231405
"184","Ryan Smith",75557,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.2,184,4.4954132231405
"185","Ryan Smith",86459,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.2,185,4.4954132231405
"186","Ryan Smith",90226,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.2,186,4.4954132231405
"187","Ryan Smith",92738,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.2,187,4.4954132231405
"188","Ryan Smith",95416,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.2,188,4.4954132231405
"189","Ryan Smith",101546,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.2,189,4.4954132231405
"190","Ryan Smith",106207,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.2,190,4.4954132231405
"191","Ryan Smith",116201,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.2,191,4.4954132231405
"192","Ryan Smith",122387,2018,10,2.72944213151932,2.76093944836352,0.0314973168441987,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,48.2,192,4.4954132231405
"193","Donte Jackson",49377,2018,17,2.85644763357499,2.88790923061704,0.0314615970420495,4.32,2018,2.54,1.55,178,"CB",0.0242696629213483,48.2,193,4.4954132231405
"194","Ahkello Witherspoon",11821,2019,7,3.66951612063817,3.70010425412295,0.0305881334847839,4.45,2017,2.57,1.53,198,"CB",0.0224747474747475,48.2,194,4.4954132231405
"195","David Amerson",7832,2018,5,3.28451232910156,3.31332079678133,0.0288084676797674,4.44,2013,2.58,1.57,205,"CB",0.0216585365853659,48.1,195,4.4954132231405
"196","Dontae Johnson",8764,2020,4,3.44391161203384,3.4695079646231,0.0255963525892535,4.45,2014,2.62,1.57,200,"CB",0.02225,47.9,196,4.4954132231405
"197","Xavien Howard",10672,2018,5,2.80575983524322,2.83027544874066,0.024515613497431,4.58,2016,2.67,1.61,201,"CB",0.0227860696517413,47.9,197,4.4954132231405
"198","Jason McCourty",5127,2018,7,3.60731894629342,3.62945676610547,0.0221378198120495,4.34,2009,2.58,1.51,193,"CB",0.0224870466321244,47.7,198,4.4954132231405
"199","Rashaan Melvin",8334,2019,5,3.16010644435883,3.17693756860736,0.0168311242485386,4.46,2013,2.67,1.61,192,"CB",0.0232291666666667,47.5,199,4.4954132231405
"200","Kendall Fuller",10718,2020,19,3.18607777043393,3.2021930207568,0.0161152503228735,4.4954132231405,2016,2.63671171171171,1.58306306306306,187,"CB",NA,47.4,200,4.4954132231405
"201","Rasul Douglas",11854,2018,6,2.77427484591802,2.78824462774529,0.013969781827267,4.59,2017,2.64,1.57,209,"CB",0.0219617224880383,47.3,201,4.4954132231405
"202","Robert Alford",7841,2018,21,3.12733399300348,3.140911647427,0.013577654423513,4.4954132231405,2013,2.54,1.54,188,"CB",NA,47.3,202,4.4954132231405
"203","Kevin Peterson",11302,2019,4,3.63160902261734,3.63436887472481,0.00275985210747275,4.66,2016,2.67,1.59,181,"CB",0.0257458563535912,46.8,203,4.4954132231405
"204","Quinton Dunbar",10073,2019,12,2.75984781980515,2.76136660313968,0.00151878333453569,4.48,2015,2.56,1.54,201,"WR",0.0222885572139303,46.7,204,4.4954132231405
"205","Terrance Mitchell",8888,2020,22,3.08017265796661,3.08134366064723,0.00117100268061307,4.63,2014,2.68,1.59,192,"CB",0.0241145833333333,46.7,205,4.4954132231405
"206","J.C. Jackson",42781,2020,17,3.33826323116527,3.33700057391789,-0.00126265724738383,4.46,2018,2.59,1.54,201,"CB",0.0221890547263682,46.6,206,4.4954132231405
"207","Amani Oruwariye",50533,2019,4,3.03917628526688,3.03441537315945,-0.004760912107424,4.47,2019,2.63671171171171,1.58306306306306,205,"CB",0.0218048780487805,46.4,207,4.4954132231405
"208","Justin Reid",49048,2018,14,2.84005213635308,2.83101721900095,-0.0090349173521343,4.4,2018,2.55,1.52,207,"S",0.021256038647343,46.2,208,4.4954132231405
"209","Devin McCourty",5552,2019,6,2.99392704168956,2.98437926035268,-0.00954778133687173,4.38,2010,2.65,1.6,193,"S",0.0226943005181347,46.1,209,4.4954132231405
"210","Josh Jackson",40482,2018,4,2.88493740558624,2.87405549206486,-0.0108819135213803,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,46.1,210,4.4954132231405
"211","Josh Jackson",50417,2018,4,2.88493740558624,2.87405549206486,-0.0108819135213803,4.56,2018,2.61,1.57,196,"CB",0.023265306122449,46.1,211,4.4954132231405
"212","Josh Jackson",55853,2018,4,2.88493740558624,2.87405549206486,-0.0108819135213803,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,46.1,212,4.4954132231405
"213","Josh Jackson",79385,2018,4,2.88493740558624,2.87405549206486,-0.0108819135213803,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,46.1,213,4.4954132231405
"214","Josh Jackson",124467,2018,4,2.88493740558624,2.87405549206486,-0.0108819135213803,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,46.1,214,4.4954132231405
"215","Josh Jackson",136305,2018,4,2.88493740558624,2.87405549206486,-0.0108819135213803,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,46.1,215,4.4954132231405
"216","Bradley McDougald",8220,2019,5,3.36319961547851,3.35217593840758,-0.0110236770709315,4.55,2013,2.81,1.72,215,"S",0.0211627906976744,46.1,216,4.4954132231405
"217","Prince Amukamara",6171,2018,26,2.68719261884689,2.67519761429559,-0.0119950045513045,4.38,2011,2.64,1.65,206,"CB",0.0212621359223301,46,217,4.4954132231405
"218","Bashaud Breeland",8737,2020,7,3.13016085965293,3.11790737732149,-0.0122534823314337,4.62,2014,2.7,1.64,197,"CB",0.0234517766497462,46,218,4.4954132231405
"219","Eric Weddle",3653,2018,5,3.33069062232971,3.31110408151865,-0.0195865408110641,4.48,2007,2.64,1.58,203,"S",0.0220689655172414,45.6,219,4.4954132231405
"220","Darryl Roberts",9680,2020,6,3.30478497346242,3.28054069704197,-0.0242442764204526,4.42,2015,2.58,1.55,187,"CB",0.0236363636363636,45.4,220,4.4954132231405
"221","Donte Jackson",49377,2019,8,3.64417618513107,3.61829833073617,-0.0258778543949066,4.32,2018,2.54,1.55,178,"CB",0.0242696629213483,45.3,221,4.4954132231405
"222","Malcolm Butler",9040,2020,24,3.10910644133886,3.08210986031652,-0.0269965810223355,4.66,2014,2.82,1.67,187,"CB",0.0249197860962567,45.2,222,4.4954132231405
"223","Malcolm Butler",9040,2018,11,2.8394048539075,2.8072736143735,-0.0321312395339967,4.66,2014,2.82,1.67,187,"CB",0.0249197860962567,45,223,4.4954132231405
"224","Isaac Yiadom",49355,2020,16,3.45516166090965,3.41973824224648,-0.0354234186631756,4.52,2018,2.65,1.57,190,"CB",0.0237894736842105,44.8,224,4.4954132231405
"225","Rasul Douglas",11854,2019,18,3.05960473749373,3.01918592855844,-0.040418808935287,4.59,2017,2.64,1.57,209,"CB",0.0219617224880383,44.6,225,4.4954132231405
"226","Rayshawn Jenkins",11868,2019,5,3.7537127494812,3.71257451799668,-0.0411382314845238,4.51,2017,2.61,1.59,214,"S",0.0210747663551402,44.5,226,4.4954132231405
"227","Bradley Roby",8666,2018,15,2.95345180034637,2.90613759030336,-0.0473142100430141,4.39,2014,2.56,1.52,194,"CB",0.0226288659793814,44.2,227,4.4954132231405
"228","Byron Murphy",44027,2019,9,3.40507843759325,3.35738053349639,-0.0476979040968556,4.55,2019,2.63671171171171,1.58306306306306,190,"CB",0.0239473684210526,44.2,228,4.4954132231405
"229","T.J. McDonald",7852,2018,4,2.71938109397888,2.6704931718751,-0.0488879221037791,4.59,2013,2.68,1.6,219,"S",0.020958904109589,44.1,229,4.4954132231405
"230","Sean Murphy-Bunting",25891,2019,8,3.40615135431289,3.35130156363359,-0.0548497906793081,4.42,2019,2.63671171171171,1.58306306306306,195,"CB",0.0226666666666667,43.8,230,4.4954132231405
"231","Andrew Sendejo",6118,2019,8,2.67574162781239,2.61841343721453,-0.057328190597854,4.69,2010,2.7,1.62,208,"S",0.0225480769230769,43.7,231,4.4954132231405
"232","Kenny Vaccaro",7796,2019,7,3.46026311601911,3.40045159326834,-0.0598115227507746,4.63,2013,2.68,1.6,214,"S",0.0216355140186916,43.6,232,4.4954132231405
"233","Tre Boston",8763,2020,8,2.84536772966385,2.78091933395303,-0.0644483957108171,4.56,2014,2.69,1.6,204,"S",0.0223529411764706,43.3,233,4.4954132231405
"234","Fabian Moreau",11836,2018,8,2.83198243379593,2.76687731166072,-0.0651051221352078,4.35,2017,2.51,1.51,206,"CB",0.0211165048543689,43.3,234,4.4954132231405
"235","James Bradberry",10696,2019,8,3.66454011201859,3.59927963117477,-0.0652604808438114,4.5,2016,2.6,1.53,211,"CB",0.0213270142180095,43.3,235,4.4954132231405
"236","Erik Harris",10346,2019,9,3.03201169437832,2.96327692644758,-0.0687347679307465,4.61,2012,2.77,1.69,226,"S",0.0203982300884956,43.1,236,4.4954132231405
"237","Erik Harris",34199,2019,9,3.03201169437832,2.96327692644758,-0.0687347679307465,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,43.1,237,4.4954132231405
"238","Bradley Roby",8666,2019,11,3.40238844264638,3.32642220605753,-0.0759662365888423,4.39,2014,2.56,1.52,194,"CB",0.0226288659793814,42.8,238,4.4954132231405
"239","T.J. Carrie",8853,2018,7,3.10377969060625,3.02595534948929,-0.0778243411169678,4.47,2014,2.66,1.61,206,"CB",0.0216990291262136,42.7,239,4.4954132231405
"240","Michael Davis",12040,2019,9,3.53881814744737,3.4599898593876,-0.0788282880597753,4.44,2017,2.67,1.65,190,"CB",0.0233684210526316,42.6,240,4.4954132231405
"241","Michael Davis",26874,2019,9,3.53881814744737,3.4599898593876,-0.0788282880597753,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,42.6,241,4.4954132231405
"242","Michael Davis",42417,2019,9,3.53881814744737,3.4599898593876,-0.0788282880597753,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,42.6,242,4.4954132231405
"243","Michael Davis",108760,2019,9,3.53881814744737,3.4599898593876,-0.0788282880597753,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,42.6,243,4.4954132231405
"244","Michael Davis",136807,2019,9,3.53881814744737,3.4599898593876,-0.0788282880597753,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,42.6,244,4.4954132231405
"245","Harrison Smith",3513,2019,8,3.28146062791348,3.19912889774643,-0.0823317301670473,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,42.4,245,4.4954132231405
"246","Harrison Smith",7641,2019,8,3.28146062791348,3.19912889774643,-0.0823317301670473,4.54,2012,2.66,1.56,213,"S",0.0213145539906103,42.4,246,4.4954132231405
"247","Harrison Smith",82058,2019,8,3.28146062791348,3.19912889774643,-0.0823317301670473,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,42.4,247,4.4954132231405
"248","Harrison Smith",103996,2019,8,3.28146062791348,3.19912889774643,-0.0823317301670473,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,42.4,248,4.4954132231405
"249","Harrison Smith",150641,2019,8,3.28146062791348,3.19912889774643,-0.0823317301670473,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,42.4,249,4.4954132231405
"250","Darius Slay",7817,2019,15,3.09143797556559,3.00804763238468,-0.0833903431809079,4.36,2013,2.56,1.54,192,"CB",0.0227083333333333,42.4,250,4.4954132231405
"251","Quandre Diggs",9633,2018,7,2.98634835651943,2.90242270408598,-0.0839256524334496,4.56,2015,2.7,1.65,196,"CB",0.023265306122449,42.4,251,4.4954132231405
"252","P.J. Williams",9511,2019,5,2.61953315734863,2.52862374259989,-0.0909094147487448,4.57,2015,2.63,1.55,194,"CB",0.0235567010309278,42,252,4.4954132231405
"253","Darius Slay",7817,2018,7,3.06556470053537,2.97365982773126,-0.0919048728041098,4.36,2013,2.56,1.54,192,"CB",0.0227083333333333,41.9,253,4.4954132231405
"254","Steven Nelson",9531,2019,20,3.07859274148941,2.98379606671665,-0.0947966747727557,4.49,2015,2.63,1.57,197,"CB",0.0227918781725888,41.8,254,4.4954132231405
"255","Micah Hyde",7941,2018,5,2.98486614227295,2.88970797720798,-0.0951581650649738,4.56,2013,2.7,1.65,197,"S",0.0231472081218274,41.8,255,4.4954132231405
"256","Sean Murphy-Bunting",25891,2020,8,3.27819436788559,3.18134821211987,-0.0968461557657248,4.42,2019,2.63671171171171,1.58306306306306,195,"CB",0.0226666666666667,41.7,256,4.4954132231405
"257","James Bradberry",10696,2020,11,2.77479658343575,2.67622091815694,-0.0985756652788076,4.5,2016,2.6,1.53,211,"CB",0.0213270142180095,41.6,257,4.4954132231405
"258","Troy Hill",9881,2019,15,3.28676255544027,3.18467771246083,-0.102084842979436,4.55,2015,2.66,1.6,182,"CB",0.025,41.4,258,4.4954132231405
"259","Troy Hill",93601,2019,15,3.28676255544027,3.18467771246083,-0.102084842979436,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,41.4,259,4.4954132231405
"260","Charvarius Ward",43034,2019,16,3.09087193012238,2.98498616397025,-0.105885766152125,4.48,2018,2.7,1.74,198,"CB",0.0226262626262626,41.2,260,4.4954132231405
"261","Tre Flowers",49059,2020,27,3.04420798796195,2.93464315522226,-0.109564832739687,4.45,2018,2.58,1.53,202,"CB",0.022029702970297,41.1,261,4.4954132231405
"262","Montae Nicholson",11878,2019,4,3.03226435184479,2.92134013395834,-0.110924217886445,4.42,2017,2.6,1.55,212,"S",0.0208490566037736,41,262,4.4954132231405
"263","Steven Nelson",9531,2020,25,3.34963071346283,3.2364703540166,-0.113160359446225,4.49,2015,2.63,1.57,197,"CB",0.0227918781725888,40.9,263,4.4954132231405
"264","William Jackson III",10658,2018,16,3.06978169828654,2.95534341890658,-0.114438279379957,4.37,2016,2.56,1.52,189,"CB",0.0231216931216931,40.8,264,4.4954132231405
"265","Jamel Dean",34918,2019,4,2.8995178937912,2.78351767018507,-0.116000223606134,4.3,2019,2.63671171171171,1.58306306306306,206,"CB",0.020873786407767,40.7,265,4.4954132231405
"266","Greedy Williams",43254,2019,20,3.09617174267769,2.97819143435953,-0.117980308318157,4.37,2019,2.63671171171171,1.58306306306306,185,"CB",0.0236216216216216,40.6,266,4.4954132231405
"267","Trevon Diggs",41817,2020,5,3.47909827232361,3.35924130029391,-0.1198569720297,4.4954132231405,2020,2.63671171171171,1.58306306306306,205,"CB",NA,40.5,267,4.4954132231405
"268","Brandon Facyson",50564,2019,6,3.40688081582387,3.28561213424639,-0.121268681577486,4.53,2018,2.64,1.57,203,"CB",0.0223152709359606,40.5,268,4.4954132231405
"269","Ha Ha Clinton-Dix",8656,2019,6,2.57559992869695,2.44839342967613,-0.127206499020815,4.58,2014,2.68,1.6,208,"S",0.0220192307692308,40.2,269,4.4954132231405
"270","A.J. Bouye",8110,2018,27,3.03478278054131,2.9066959312665,-0.128086849274819,4.59,2013,2.7,1.57,186,"CB",0.0246774193548387,40.1,270,4.4954132231405
"271","Janoris Jenkins",7043,2020,4,2.47665971517563,2.34832154392709,-0.128338171248544,4.4954132231405,2012,2.58,1.55,193,"CB",NA,40.1,271,4.4954132231405
"272","Jason Verrett",8660,2020,11,2.95664100213484,2.82786627541017,-0.128774726724678,4.38,2014,2.54,1.47,189,"CB",0.0231746031746032,40.1,272,4.4954132231405
"273","Steven Nelson",9531,2018,14,2.54855899299894,2.41717309927586,-0.131385893723086,4.49,2015,2.63,1.57,197,"CB",0.0227918781725888,39.9,273,4.4954132231405
"274","Casey Hayward Jr.",7064,2018,11,3.1117670210925,2.97911102766661,-0.132655993425889,4.4954132231405,2012,2.65,1.62,192,"CB",NA,39.9,274,4.4954132231405
"275","Tramon Williams",3558,2018,8,3.05671495199204,2.91857196360731,-0.13814298838472,4.61,2006,2.63671171171171,1.58306306306306,NA,"CB",NA,39.6,275,4.4954132231405
"276","Isaac Yiadom",49355,2019,8,3.63443440198898,3.4884665941347,-0.145967807854287,4.52,2018,2.65,1.57,190,"CB",0.0237894736842105,39.2,276,4.4954132231405
"277","Eric Murray",10740,2018,13,2.79805950018076,2.64939908618362,-0.148660413997143,4.49,2016,2.58,1.54,199,"S",0.0225628140703518,39.1,277,4.4954132231405
"278","Gareon Conley",11779,2019,9,3.25568967395358,3.10642981311609,-0.149259860837496,4.44,2017,2.58,1.56,195,"CB",0.0227692307692308,39,278,4.4954132231405
"279","Quandre Diggs",9633,2020,5,2.76273641586304,2.61175432037535,-0.150982095487689,4.56,2015,2.7,1.65,196,"CB",0.023265306122449,38.9,279,4.4954132231405
"280","Kevin King",11788,2020,8,3.62596368789673,3.47466897694759,-0.151294710949136,4.43,2017,2.57,1.51,200,"CB",0.02215,38.9,280,4.4954132231405
"281","Kevin King",12506,2020,8,3.62596368789673,3.47466897694759,-0.151294710949136,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,38.9,281,4.4954132231405
"282","Kevin King",15259,2020,8,3.62596368789673,3.47466897694759,-0.151294710949136,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,38.9,282,4.4954132231405
"283","Kevin King",19038,2020,8,3.62596368789673,3.47466897694759,-0.151294710949136,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,38.9,283,4.4954132231405
"284","Byron Jones",2667,2018,7,2.33463968549456,2.1830526311267,-0.151587054367861,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,38.9,284,4.4954132231405
"285","Byron Jones",9460,2018,7,2.33463968549456,2.1830526311267,-0.151587054367861,4.49,2015,2.6,1.57,199,"CB",0.0225628140703518,38.9,285,4.4954132231405
"286","Xavier Rhodes",7806,2019,5,2.93031642436981,2.77155521178691,-0.158761212582904,4.43,2013,2.59,1.58,210,"CB",0.0210952380952381,38.6,286,4.4954132231405
"287","Jimmy Smith",27,2019,6,2.69660905996958,2.53782964253804,-0.158779417431547,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,38.6,287,4.5
"288","Jimmy Smith",6179,2019,6,2.69660905996958,2.53782964253804,-0.158779417431547,4.42,2011,2.63,1.59,211,"CB",0.0209478672985782,38.6,288,4.5
"289","Amani Hooker",51378,2020,6,3.06677603721619,2.89905098707488,-0.167725050141312,4.48,2019,2.63671171171171,1.58306306306306,210,"S",0.0213333333333333,38.1,289,4.5
"290","Anthony Averett",50365,2019,5,3.05820150375366,2.88238287195549,-0.175818631798173,4.36,2018,2.54,1.5,183,"CB",0.0238251366120219,37.7,290,4.5
"291","Marshon Lattimore",11766,2019,14,2.72298739637647,2.53854833235744,-0.184439064019034,4.36,2017,2.53,1.48,193,"CB",0.0225906735751295,37.2,291,4.5
"292","Jimmie Ward",8665,2018,6,2.39310610294342,2.2068290678582,-0.186277035085224,4.51,2014,2.62,1.62,193,"CB",0.0233678756476684,37.2,292,4.5
"293","Andrew Adams",11240,2019,4,3.32241880893707,3.1307404109208,-0.191678398016275,4.58,2016,2.68,1.6,201,"S",0.0227860696517413,36.9,293,4.5
"294","Andrew Adams",42574,2019,4,3.32241880893707,3.1307404109208,-0.191678398016275,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,36.9,294,4.5
"295","Terrance Mitchell",8888,2018,6,2.82123629252116,2.62559196859258,-0.195644323928577,4.63,2014,2.68,1.59,192,"CB",0.0241145833333333,36.7,295,4.5
"296","Stephon Gilmore",7016,2020,10,2.76098387241364,2.5636532217652,-0.19733065064844,4.38,2012,2.54,1.52,190,"CB",0.0230526315789474,36.6,296,4.5
"297","Xavier Woods",11946,2019,5,2.72106680870056,2.506885744661,-0.21418106403956,4.54,2017,2.65,1.59,197,"S",0.0230456852791878,35.7,297,4.5
"298","Jeff Heath",8396,2018,4,2.36255770921707,2.13731290960153,-0.225244799615539,4.52,2013,2.77,1.64,209,"S",0.0216267942583732,35.2,298,4.5
"299","Terrell Edmunds",51334,2019,6,3.47823552290598,3.25228888498545,-0.225946637920538,4.47,2018,2.64,1.58,217,"S",0.0205990783410138,35.1,299,4.51
"300","Andrew Sendejo",6118,2018,4,3.24476593732834,3.01745347435538,-0.227312462972964,4.69,2010,2.7,1.62,208,"S",0.0225480769230769,35.1,300,4.51
"301","Shawn Williams",7865,2018,4,2.63708591461182,2.40817147054232,-0.228914444069492,4.46,2013,2.61,1.54,213,"S",0.0209389671361502,35,301,4.51
"302","Shawn Williams",121018,2018,4,2.63708591461182,2.40817147054232,-0.228914444069492,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,35,302,4.51
"303","Justin Simmons",10732,2018,5,2.68753447532654,2.45676207021018,-0.230772405116353,4.61,2016,2.67,1.6,202,"S",0.0228217821782178,34.9,303,4.51
"304","Justin Simmons",62558,2018,5,2.68753447532654,2.45676207021018,-0.230772405116353,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,34.9,304,4.51
"305","Ronald Darby",9483,2018,11,2.77530600807883,2.54057252283342,-0.234733485245412,4.38,2015,2.56,1.53,193,"CB",0.0226943005181347,34.7,305,4.51
"306","Marshon Lattimore",11766,2018,19,2.88664130160683,2.65186802014134,-0.234773281465489,4.36,2017,2.53,1.48,193,"CB",0.0225906735751295,34.7,306,4.51
"307","Jalen Ramsey",10639,2019,7,3.05689726557051,2.82027686896679,-0.236620396603714,4.41,2016,2.57,1.51,209,"CB",0.0211004784688995,34.6,307,4.52
"308","Duron Harmon",7872,2019,6,3.19299244880676,2.95571278891347,-0.237279659893291,4.55,2013,2.74,1.65,196,"S",0.0232142857142857,34.6,308,4.52
"309","Michael Davis",12040,2018,9,2.94386349784003,2.70121317617691,-0.242650321663127,4.44,2017,2.67,1.65,190,"CB",0.0233684210526316,34.3,309,4.52
"310","Michael Davis",26874,2018,9,2.94386349784003,2.70121317617691,-0.242650321663127,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,34.3,310,4.52
"311","Michael Davis",42417,2018,9,2.94386349784003,2.70121317617691,-0.242650321663127,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,34.3,311,4.52
"312","Michael Davis",108760,2018,9,2.94386349784003,2.70121317617691,-0.242650321663127,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,34.3,312,4.52
"313","Michael Davis",136807,2018,9,2.94386349784003,2.70121317617691,-0.242650321663127,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,34.3,313,4.52
"314","Coty Sensabaugh",7115,2018,13,3.13802012113424,2.89401920758079,-0.24400091355345,4.33,2012,2.45,1.53,189,"CB",0.0229100529100529,34.2,314,4.52
"315","Xavier Rhodes",7806,2020,13,3.80960633204533,3.56164881811039,-0.247957513934948,4.43,2013,2.59,1.58,210,"CB",0.0210952380952381,34,315,4.53
"316","Justin Reid",49048,2019,6,3.09006814161936,2.83195660476527,-0.258111536854095,4.4,2018,2.55,1.52,207,"S",0.021256038647343,33.5,316,4.53
"317","Marcus Williams",2886,2020,7,3.28384276798793,3.02340932311888,-0.260433444869052,4.4954132231405,NA,2.63671171171171,1.58306306306306,NA,NA,NA,33.4,317,4.53
